cd_os,ds_grupo,vl_quant,vl_preco_unitario
28152543,PEÇAS MAQUINAS,1.0000,1638.3500000
29508508,IMOBILIZADOS MAQUINAS,1.0000,4619.2200000
31782738,PEÇAS MAQUINAS,3.0000,1483.2300000
34895266,PEÇAS MAQUINAS,1.0000,892.7300000
28832102,IMOBILIZADOS MAQUINAS,1.0000,4618.9700000
26848115,PEÇAS MAQUINAS,1.0000,820.3200000
34464737,ACESSORIOS MAQUINAS,1.0000,138.6200000
28729361,SUPRIMENTOS MAQUINAS,2.0000,481.4300000
28626831,SUPRIMENTOS MAQUINAS,1.0000,483.5400000
34354809,SUPRIMENTOS MAQUINAS,2.0000,388.4900000
34774985,PEÇAS MAQUINAS,1.0000,1.2600000
34470195,ACESSORIOS MAQUINAS,1.0000,138.5600000
34464740,ACESSORIOS MAQUINAS,1.0000,138.6200000
32838252,ACESSORIOS MAQUINAS,1.0000,1407.4900000
35211495,SUPRIMENTOS MAQUINAS,1.0000,529.2700000
27757832,SUPRIMENTOS MAQUINAS,4.0000,389.0700000
35135247,SUPRIMENTOS MAQUINAS,2.0000,438.5100000
31900742,SUPRIMENTOS MAQUINAS,1.0000,390.3100000
27920754,IMOBILIZADOS MAQUINAS,1.0000,2292.7500000
31603117,SUPRIMENTOS MAQUINAS,1.0000,131.8200000
34205932,SUPRIMENTOS MAQUINAS,1.0000,131.7200000
34468408,IMOBILIZADOS MAQUINAS,1.0000,1380.8500000
34466722,IMOBILIZADOS MAQUINAS,1.0000,4334.0600000
34465927,IMOBILIZADOS MAQUINAS,1.0000,4344.9700000
34470364,IMOBILIZADOS MAQUINAS,1.0000,4359.5500000
28944228,SUPRIMENTOS MAQUINAS,1.0000,131.9000000
34468757,IMOBILIZADOS MAQUINAS,1.0000,4341.4100000
34467764,IMOBILIZADOS MAQUINAS,1.0000,4339.1100000
30471207,SUPRIMENTOS MAQUINAS,1.0000,152.2400000
34469281,IMOBILIZADOS MAQUINAS,1.0000,1883.7200000
34466728,IMOBILIZADOS MAQUINAS,1.0000,3710.5100000
34047965,SUPRIMENTOS MAQUINAS,1.0000,131.5800000
28200946,PEÇAS MAQUINAS,1.0000,50.0900000
33437106,PEÇAS MAQUINAS,1.0000,50.2500000
26635970,PEÇAS MAQUINAS,1.0000,1115.5700000
27629435,PEÇAS MAQUINAS,1.0000,50.0600000
32878180,PEÇAS MAQUINAS,1.0000,50.1100000
28128305,PEÇAS MAQUINAS,1.0000,50.0600000
32943834,PEÇAS MAQUINAS,1.0000,50.0300000
27754655,BENS DIVERSOS,11.0000,6.6100000
32525461,PEÇAS MAQUINAS,1.0000,50.1900000
34469341,IMOBILIZADOS MAQUINAS,1.0000,2702.4200000
29081531,BENS DIVERSOS,17.0000,6.6100000
32301767,BENS DIVERSOS,42.0000,6.6100000
33627657,PEÇAS MAQUINAS,1.0000,50.1000000
33194246,PEÇAS MAQUINAS,1.0000,50.1700000
34470223,IMOBILIZADOS MAQUINAS,1.0000,1259.7000000
26175181,PEÇAS MAQUINAS,1.0000,50.0600000
27837196,PEÇAS MAQUINAS,1.0000,50.0700000
32857632,PEÇAS MAQUINAS,1.0000,50.0400000
34497673,PEÇAS MAQUINAS,1.0000,50.2600000
33134489,PEÇAS MAQUINAS,1.0000,50.3000000
27463106,PEÇAS MAQUINAS,1.0000,406.8000000
27719951,PEÇAS MAQUINAS,1.0000,50.1000000
29354303,PEÇAS MAQUINAS,1.0000,50.0100000
32055186,PEÇAS MAQUINAS,1.0000,50.1300000
29495276,PEÇAS MAQUINAS,1.0000,50.2900000
35214296,PEÇAS MAQUINAS,1.0000,78.6000000
27749351,PEÇAS MAQUINAS,1.0000,481.5700000
30583412,PEÇAS MAQUINAS,1.0000,50.0800000
28351782,PEÇAS MAQUINAS,1.0000,311.6500000
27711954,PEÇAS MAQUINAS,1.0000,50.0600000
34166240,PEÇAS MAQUINAS,1.0000,50.0600000
29442618,PEÇAS MAQUINAS,1.0000,1254.6200000
28778687,PEÇAS MAQUINAS,1.0000,21.7600000
35033319,PEÇAS MAQUINAS,1.0000,234.3000000
29960473,PEÇAS MAQUINAS,1.0000,266.9800000
34469937,IMOBILIZADOS MAQUINAS,1.0000,4360.8600000
29511164,PEÇAS MAQUINAS,1.0000,1253.9900000
30196215,PEÇAS MAQUINAS,1.0000,1003.6400000
32381263,PEÇAS MAQUINAS,1.0000,502.3300000
34356432,SUPRIMENTOS MAQUINAS,2.0000,295.7000000
30310668,PEÇAS MAQUINAS,1.0000,1257.0400000
33954826,PEÇAS MAQUINAS,1.0000,1067.8600000
32133925,PEÇAS MAQUINAS,1.0000,1699.2100000
28817620,PEÇAS MAQUINAS,1.0000,397.6300000
29335428,PEÇAS MAQUINAS,1.0000,707.7100000
31481150,ACESSORIOS MAQUINAS,1.0000,464.2300000
34285120,PEÇAS MAQUINAS,1.0000,1559.5500000
28832152,IMOBILIZADOS MAQUINAS,1.0000,4639.6400000
29189669,IMOBILIZADOS MAQUINAS,1.0000,4618.9700000
28741302,IMOBILIZADOS MAQUINAS,1.0000,7180.2600000
27757792,SERVIÇO,1.0000,41.7600000
33775812,PEÇAS MAQUINAS,1.0000,82.1600000
28274303,PEÇAS MAQUINAS,1.0000,1489.9400000
35395254,PEÇAS MAQUINAS,1.0000,996.2300000
32326379,IMOBILIZADOS MAQUINAS,1.0000,4266.1800000
28985262,IMOBILIZADOS MAQUINAS,1.0000,4904.4700000
28900233,PEÇAS MAQUINAS,1.0000,707.7100000
29426595,IMOBILIZADOS MAQUINAS,1.0000,4622.4000000
35135065,IMOBILIZADOS MAQUINAS,1.0000,4286.5200000
28993517,IMOBILIZADOS MAQUINAS,1.0000,7189.9600000
32564607,CONSUMO,1.0000,231.2900000
35137599,PEÇAS MAQUINAS,1.0000,1673.9800000
28833643,IMOBILIZADOS MAQUINAS,1.0000,4640.1300000
28850772,IMOBILIZADOS MAQUINAS,1.0000,5756.7400000
28817359,PEÇAS MAQUINAS,4.0000,1483.9500000
35101639,PEÇAS SCRAP,1.0000,759.4500000
28411389,ACESSORIOS MAQUINAS,1.0000,225.5500000
33027057,ACESSORIOS MAQUINAS,1.0000,154.3100000
28630693,SUPRIMENTOS MAQUINAS,1.0000,436.9900000
34470166,ACESSORIOS MAQUINAS,1.0000,881.7800000
32924322,SUPRIMENTOS MAQUINAS,2.0000,659.3200000
28728202,SUPRIMENTOS MAQUINAS,1.0000,388.6200000
26862103,PEÇAS MAQUINAS,3.0000,1476.7000000
34468760,IMOBILIZADOS MAQUINAS,1.0000,4341.4100000
32043465,IMOBILIZADOS MAQUINAS,1.0000,4351.9700000
34819397,SUPRIMENTOS MAQUINAS,1.0000,132.2500000
34126468,SUPRIMENTOS MAQUINAS,1.0000,131.8000000
34470556,IMOBILIZADOS MAQUINAS,1.0000,4335.2100000
28817548,IMOBILIZADOS MAQUINAS,1.0000,3715.5300000
31823957,SUPRIMENTOS MAQUINAS,1.0000,152.2400000
34817595,SUPRIMENTOS MAQUINAS,1.0000,131.8500000
34477693,SUPRIMENTOS MAQUINAS,1.0000,132.3700000
33319344,SUPRIMENTOS MAQUINAS,1.0000,131.7000000
34125297,SUPRIMENTOS MAQUINAS,1.0000,131.9900000
35134427,SUPRIMENTOS MAQUINAS,2.0000,131.8400000
35205802,PEÇAS MAQUINAS,1.0000,138.5800000
27723022,SUPRIMENTOS MAQUINAS,1.0000,818.3900000
34048232,SUPRIMENTOS MAQUINAS,1.0000,131.6000000
33389058,SUPRIMENTOS MAQUINAS,1.0000,131.7700000
28632938,SUPRIMENTOS MAQUINAS,2.0000,60.7500000
27758376,SUPRIMENTOS MAQUINAS,1.0000,131.8100000
34817852,SUPRIMENTOS MAQUINAS,1.0000,132.1100000
35378276,SUPRIMENTOS MAQUINAS,1.0000,146.2200000
28021234,PEÇAS MAQUINAS,1.0000,310.4800000
27717662,PEÇAS MAQUINAS,1.0000,50.1900000
29540787,PEÇAS MAQUINAS,1.0000,50.1100000
30275651,PEÇAS MAQUINAS,1.0000,50.1000000
34626648,PEÇAS MAQUINAS,1.0000,50.0300000
30426440,PEÇAS MAQUINAS,1.0000,50.0900000
34411988,PEÇAS MAQUINAS,1.0000,50.1200000
31648214,PEÇAS MAQUINAS,1.0000,50.0400000
32170066,BENS DIVERSOS,30.0000,6.6300000
29655093,PEÇAS MAQUINAS,1.0000,50.1900000
34133514,PEÇAS MAQUINAS,1.0000,50.1600000
34843217,PEÇAS MAQUINAS,1.0000,50.1000000
35350431,PEÇAS MAQUINAS,1.0000,50.1700000
31147381,PEÇAS MAQUINAS,1.0000,57.2500000
27257910,BENS DIVERSOS,28.0000,6.6100000
32043270,PEÇAS MAQUINAS,1.0000,374.9400000
28080656,PEÇAS MAQUINAS,1.0000,50.0300000
35288356,PEÇAS MAQUINAS,1.0000,50.0300000
32602121,PEÇAS MAQUINAS,1.0000,50.2100000
28272158,IMOBILIZADOS MAQUINAS,1.0000,1358.6300000
28347301,PEÇAS MAQUINAS,1.0000,50.1600000
32855381,PEÇAS MAQUINAS,1.0000,50.0600000
30204847,PEÇAS MAQUINAS,1.0000,50.0900000
35175687,PEÇAS MAQUINAS,1.0000,50.0900000
30889389,PEÇAS MAQUINAS,1.0000,50.0200000
28856996,PEÇAS MAQUINAS,1.0000,50.1100000
34687492,PEÇAS MAQUINAS,1.0000,50.0900000
28910482,PEÇAS MAQUINAS,1.0000,50.1300000
32725344,PEÇAS MAQUINAS,1.0000,50.0200000
32485636,PEÇAS MAQUINAS,1.0000,50.2600000
29764399,PEÇAS MAQUINAS,1.0000,50.2700000
26865039,PEÇAS MAQUINAS,1.0000,22.5900000
30326930,PEÇAS MAQUINAS,1.0000,1253.1900000
28296223,PEÇAS MAQUINAS,1.0000,20.3700000
28752814,PEÇAS MAQUINAS,1.0000,1004.7000000
28101195,PEÇAS MAQUINAS,1.0000,1003.1100000
28888082,PEÇAS MAQUINAS,1.0000,1003.0300000
33531441,PEÇAS MAQUINAS,1.0000,501.6400000
33461281,PEÇAS MAQUINAS,1.0000,265.7300000
32648304,PEÇAS MAQUINAS,1.0000,38.7200000
34470619,IMOBILIZADOS MAQUINAS,1.0000,4364.0800000
32151823,SUPRIMENTOS MAQUINAS,2.0000,276.7500000
27125801,PEÇAS MAQUINAS,1.0000,81.9300000
34468562,IMOBILIZADOS MAQUINAS,1.0000,8115.8400000
34035594,PEÇAS MAQUINAS,1.0000,167.2000000
28727464,IMOBILIZADOS MAQUINAS,1.0000,3643.9900000
34464769,IMOBILIZADOS MAQUINAS,1.0000,8821.6000000
33405882,PEÇAS MAQUINAS,1.0000,1692.9500000
31093684,PEÇAS MAQUINAS,1.0000,1485.5800000
31393334,PEÇAS MAQUINAS,1.0000,397.4800000
34771274,PEÇAS MAQUINAS,1.0000,399.7100000
35107178,IMOBILIZADOS MAQUINAS,1.0000,8816.2500000
30148606,PEÇAS MAQUINAS,3.0000,1483.2300000
29081433,PEÇAS MAQUINAS,1.0000,1485.5800000
33316778,PEÇAS MAQUINAS,1.0000,399.4100000
26904223,PEÇAS MAQUINAS,1.0000,1418.0600000
27488317,PEÇAS MAQUINAS,1.0000,814.1800000
32046510,PEÇAS MAQUINAS,1.0000,81.9300000
28741459,IMOBILIZADOS MAQUINAS,1.0000,7185.2100000
28381144,PEÇAS SCRAP,1.0000,225.0900000
26850853,PEÇAS MAQUINAS,1.0000,1484.6400000
27678353,PEÇAS MAQUINAS,1.0000,1310.8000000
29536162,PEÇAS MAQUINAS,1.0000,399.5200000
34355616,PEÇAS MAQUINAS,1.0000,397.8600000
34466618,ACESSORIOS MAQUINAS,1.0000,882.0400000
28046681,ACESSORIOS MAQUINAS,1.0000,521.4800000
34469187,ACESSORIOS MAQUINAS,1.0000,879.0400000
26866983,SUPRIMENTOS MAQUINAS,1.0000,309.2300000
33317193,SUPRIMENTOS MAQUINAS,1.0000,390.6700000
34831637,PEÇAS MAQUINAS,1.0000,203.9500000
29823412,ACESSORIOS MAQUINAS,1.0000,462.2300000
34470342,ACESSORIOS MAQUINAS,1.0000,882.5000000
33392638,SUPRIMENTOS MAQUINAS,2.0000,389.1500000
30832354,PEÇAS MAQUINAS,1.0000,1481.0300000
26639926,PEÇAS MAQUINAS,1.0000,173.9800000
34468983,IMOBILIZADOS MAQUINAS,1.0000,1883.4700000
34470119,IMOBILIZADOS MAQUINAS,1.0000,3729.1900000
30053097,SUPRIMENTOS MAQUINAS,1.0000,140.6900000
31123036,SUPRIMENTOS MAQUINAS,2.0000,131.6600000
29808070,SUPRIMENTOS MAQUINAS,2.0000,131.5900000
33424057,SUPRIMENTOS MAQUINAS,1.0000,152.2400000
30052017,SUPRIMENTOS MAQUINAS,3.0000,131.7300000
34356345,SUPRIMENTOS MAQUINAS,1.0000,131.6500000
31123868,PEÇAS MAQUINAS,2.0000,1474.2000000
29262520,PEÇAS MAQUINAS,1.0000,138.1000000
34468813,IMOBILIZADOS MAQUINAS,1.0000,4341.5200000
28901945,SUPRIMENTOS MAQUINAS,1.0000,132.3500000
35304370,SUPRIMENTOS MAQUINAS,1.0000,146.3600000
35031963,SUPRIMENTOS MAQUINAS,1.0000,131.6300000
27711913,SUPRIMENTOS MAQUINAS,2.0000,132.0700000
29539038,SUPRIMENTOS MAQUINAS,2.0000,132.3700000
28836661,SUPRIMENTOS MAQUINAS,1.0000,132.0100000
28627383,SUPRIMENTOS MAQUINAS,1.0000,132.3700000
31227463,SUPRIMENTOS MAQUINAS,1.0000,132.0700000
32918517,PEÇAS MAQUINAS,3.0000,11.9100000
27961703,PEÇAS MAQUINAS,1.0000,78.6000000
28829373,PEÇAS MAQUINAS,1.0000,50.1200000
29727963,PEÇAS MAQUINAS,1.0000,50.0900000
29233858,PEÇAS MAQUINAS,1.0000,50.2800000
34847183,PEÇAS MAQUINAS,1.0000,50.2700000
31368408,PEÇAS MAQUINAS,2.0000,5.2000000
28460608,PEÇAS MAQUINAS,1.0000,11.9500000
34645604,PEÇAS MAQUINAS,1.0000,50.0700000
32307802,PEÇAS MAQUINAS,1.0000,50.1000000
32192078,PEÇAS MAQUINAS,1.0000,50.0000000
31569290,PEÇAS MAQUINAS,1.0000,50.0300000
28511454,PEÇAS MAQUINAS,1.0000,50.2100000
32639440,PEÇAS MAQUINAS,1.0000,50.0300000
29945703,IMOBILIZADOS MAQUINAS,1.0000,2255.2700000
29512728,PEÇAS MAQUINAS,1.0000,50.0400000
28342909,PEÇAS MAQUINAS,1.0000,50.3000000
28408566,PEÇAS MAQUINAS,1.0000,50.1300000
27024824,PEÇAS MAQUINAS,1.0000,50.0300000
29346170,PEÇAS MAQUINAS,1.0000,50.2600000
33404435,PEÇAS MAQUINAS,1.0000,50.1300000
29579167,PEÇAS MAQUINAS,1.0000,50.2500000
30810270,PEÇAS MAQUINAS,1.0000,57.2500000
34686446,PEÇAS MAQUINAS,1.0000,50.2500000
30969597,PEÇAS MAQUINAS,1.0000,50.1100000
29810375,PEÇAS MAQUINAS,1.0000,50.0700000
34220511,PEÇAS MAQUINAS,1.0000,50.1300000
28582761,IMOBILIZADOS MAQUINAS,1.0000,659.9400000
30730700,PEÇAS MAQUINAS,1.0000,50.2200000
32838324,IMOBILIZADOS MAQUINAS,1.0000,1253.9200000
28899128,PEÇAS MAQUINAS,1.0000,310.6300000
34029483,PEÇAS MAQUINAS,1.0000,131.2700000
34355983,SUPRIMENTOS MAQUINAS,1.0000,305.4900000
34794447,IMOBILIZADOS MAQUINAS,1.0000,2193.9300000
30024196,PEÇAS MAQUINAS,1.0000,1003.0800000
30427310,PEÇAS MAQUINAS,1.0000,266.2000000
34464775,IMOBILIZADOS MAQUINAS,1.0000,4364.8900000
28967134,SUPRIMENTOS MAQUINAS,1.0000,315.0000000
29511488,PEÇAS MAQUINAS,1.0000,1253.9900000
27831814,PEÇAS MAQUINAS,1.0000,1003.1400000
27331637,PEÇAS MAQUINAS,1.0000,501.1100000
33689691,PEÇAS MAQUINAS,1.0000,38.8500000
34469472,IMOBILIZADOS MAQUINAS,1.0000,4350.0500000
34470716,IMOBILIZADOS MAQUINAS,1.0000,4346.1400000
31127809,SUPRIMENTOS MAQUINAS,1.0000,602.5600000
34469978,ACESSORIOS MAQUINAS,1.0000,755.4600000
30753195,PEÇAS MAQUINAS,1.0000,81.9300000
29871479,PEÇAS MAQUINAS,1.0000,1412.9000000
28590130,PEÇAS MAQUINAS,1.0000,81.5100000
35136173,PEÇAS MAQUINAS,1.0000,81.9300000
28993441,IMOBILIZADOS MAQUINAS,1.0000,4271.0300000
34126462,PEÇAS MAQUINAS,1.0000,1559.5400000
35116322,PEÇAS MAQUINAS,1.0000,615.4100000
27256513,PEÇAS MAQUINAS,1.0000,81.9300000
34468675,IMOBILIZADOS MAQUINAS,1.0000,9321.2000000
32526057,SERVIÇO,1.0000,103.7400000
27821367,PEÇAS MAQUINAS,1.0000,1491.2800000
33784607,PEÇAS MAQUINAS,1.0000,398.1200000
30516787,IMOBILIZADOS MAQUINAS,1.0000,4637.5600000
34466358,IMOBILIZADOS MAQUINAS,1.0000,8823.2300000
34468958,IMOBILIZADOS MAQUINAS,1.0000,13668.8800000
31366867,ACESSORIOS MAQUINAS,1.0000,461.7500000
32924027,SUPRIMENTOS MAQUINAS,2.0000,662.4600000
29115710,SUPRIMENTOS MAQUINAS,1.0000,310.4400000
29384217,SUPRIMENTOS MAQUINAS,1.0000,309.0100000
28979415,SUPRIMENTOS MAQUINAS,3.0000,388.4900000
32368401,SUPRIMENTOS MAQUINAS,1.0000,389.1500000
27550687,ACESSORIOS MAQUINAS,1.0000,72.9400000
29534319,SUPRIMENTOS MAQUINAS,1.0000,452.7000000
33121279,SUPRIMENTOS MAQUINAS,2.0000,1225.3100000
34959812,SUPRIMENTOS MAQUINAS,2.0000,469.7000000
32844902,SUPRIMENTOS MAQUINAS,1.0000,694.0200000
30471565,SUPRIMENTOS MAQUINAS,1.0000,388.8800000
33523356,SUPRIMENTOS MAQUINAS,1.0000,388.5500000
28188157,SUPRIMENTOS MAQUINAS,1.0000,132.5700000
34047321,SUPRIMENTOS MAQUINAS,1.0000,132.1300000
35034289,SUPRIMENTOS MAQUINAS,1.0000,132.1400000
32568893,SUPRIMENTOS MAQUINAS,1.0000,132.1500000
33332111,PEÇAS MAQUINAS,1.0000,357.8500000
34464740,IMOBILIZADOS MAQUINAS,1.0000,4357.7100000
34468270,IMOBILIZADOS MAQUINAS,1.0000,4340.4900000
34469454,IMOBILIZADOS MAQUINAS,1.0000,4342.9000000
26847176,SUPRIMENTOS MAQUINAS,1.0000,133.2000000
27055003,SUPRIMENTOS MAQUINAS,1.0000,132.9700000
28844803,SUPRIMENTOS MAQUINAS,1.0000,132.0500000
33523111,SUPRIMENTOS MAQUINAS,1.0000,131.7200000
34817636,SUPRIMENTOS MAQUINAS,2.0000,152.2400000
34207138,SUPRIMENTOS MAQUINAS,1.0000,131.9200000
28474858,SUPRIMENTOS MAQUINAS,1.0000,140.5200000
34466684,IMOBILIZADOS MAQUINAS,1.0000,4358.2900000
32380113,SUPRIMENTOS MAQUINAS,1.0000,821.2300000
28351101,SUPRIMENTOS MAQUINAS,2.0000,140.6900000
28726212,SUPRIMENTOS MAQUINAS,1.0000,131.9300000
35150520,SUPRIMENTOS MAQUINAS,1.0000,768.2500000
34124999,SUPRIMENTOS MAQUINAS,1.0000,131.8100000
32376710,SUPRIMENTOS MAQUINAS,1.0000,131.8700000
30276973,PEÇAS MAQUINAS,3.0000,1476.7000000
32369152,SUPRIMENTOS MAQUINAS,1.0000,131.8700000
33327756,SUPRIMENTOS MAQUINAS,1.0000,87.9500000
28737239,PEÇAS MAQUINAS,1.0000,50.0000000
28989055,PEÇAS MAQUINAS,1.0000,50.0900000
29962175,PEÇAS MAQUINAS,1.0000,50.0900000
34062349,PEÇAS MAQUINAS,1.0000,50.1800000
34442767,PEÇAS MAQUINAS,1.0000,57.2500000
28159394,BENS DIVERSOS,11.0000,6.6100000
28181440,BENS DIVERSOS,18.0000,6.6300000
34948797,BENS DIVERSOS,23.0000,6.6300000
33043633,PEÇAS MAQUINAS,1.0000,50.0600000
28108228,BENS DIVERSOS,38.0000,6.6100000
29659479,PEÇAS MAQUINAS,1.0000,50.1100000
34712333,IMOBILIZADOS MAQUINAS,1.0000,1159.9600000
29111289,PEÇAS MAQUINAS,1.0000,311.2700000
32603553,PEÇAS MAQUINAS,1.0000,560.9000000
28981424,PEÇAS MAQUINAS,1.0000,1115.5700000
28684487,PEÇAS MAQUINAS,1.0000,50.0200000
28817626,PEÇAS MAQUINAS,1.0000,50.1100000
34843757,PEÇAS MAQUINAS,1.0000,50.2200000
33439282,PEÇAS MAQUINAS,1.0000,50.1000000
31648383,PEÇAS MAQUINAS,1.0000,50.0300000
34469950,IMOBILIZADOS MAQUINAS,1.0000,2213.3100000
34334104,PEÇAS MAQUINAS,2.0000,5.2000000
28347342,PEÇAS MAQUINAS,1.0000,50.1600000
34012094,PEÇAS MAQUINAS,1.0000,50.0700000
27520357,PEÇAS MAQUINAS,1.0000,50.1800000
35049701,PEÇAS MAQUINAS,1.0000,50.0500000
33096307,PEÇAS MAQUINAS,1.0000,50.2600000
32632507,PEÇAS MAQUINAS,1.0000,50.1800000
34972921,PEÇAS MAQUINAS,1.0000,50.0200000
28226044,BENS DIVERSOS,24.0000,6.6100000
30843906,PEÇAS MAQUINAS,1.0000,73.6000000
28313650,PEÇAS MAQUINAS,1.0000,1260.6300000
27813586,PEÇAS MAQUINAS,1.0000,501.1100000
28240077,PEÇAS MAQUINAS,1.0000,1255.6500000
33123012,PEÇAS MAQUINAS,1.0000,500.6100000
30580331,SUPRIMENTOS MAQUINAS,1.0000,637.8700000
34468826,IMOBILIZADOS MAQUINAS,1.0000,4348.4400000
34469579,IMOBILIZADOS MAQUINAS,1.0000,4350.7400000
26720408,PEÇAS MAQUINAS,1.0000,501.0300000
34469736,IMOBILIZADOS MAQUINAS,1.0000,4178.3800000
32603254,PEÇAS MAQUINAS,1.0000,1491.0100000
27870263,PEÇAS MAQUINAS,1.0000,1715.8000000
35107181,IMOBILIZADOS MAQUINAS,1.0000,8782.3200000
31915937,PEÇAS MAQUINAS,1.0000,1485.0700000
28229997,PEÇAS MAQUINAS,1.0000,877.5900000
28995269,IMOBILIZADOS MAQUINAS,1.0000,3632.9400000
27414392,PEÇAS MAQUINAS,1.0000,522.1000000
30998950,PEÇAS MAQUINAS,1.0000,399.7600000
28710948,IMOBILIZADOS MAQUINAS,1.0000,4622.0300000
28870645,SERVIÇO,1.0000,9.9300000
31359136,PEÇAS MAQUINAS,1.0000,1504.5200000
34966739,PEÇAS MAQUINAS,1.0000,81.9300000
28617090,PEÇAS MAQUINAS,1.0000,1413.9100000
28138334,PEÇAS MAQUINAS,1.0000,242.9300000
28017893,IMOBILIZADOS MAQUINAS,1.0000,14426.5600000
28737271,SERVIÇO,1.0000,7.0600000
28844329,PEÇAS MAQUINAS,1.0000,1501.8500000
35101677,PEÇAS MAQUINAS,1.0000,1621.0600000
28160242,PEÇAS MAQUINAS,1.0000,172.4400000
31127483,SUPRIMENTOS MAQUINAS,2.0000,259.5300000
33802376,IMOBILIZADOS MAQUINAS,1.0000,8355.3500000
28273904,SUPRIMENTOS MAQUINAS,7.0000,752.1500000
27459002,SUPRIMENTOS MAQUINAS,1.0000,320.1100000
33800894,SUPRIMENTOS MAQUINAS,1.0000,254.6200000
28817146,SUPRIMENTOS MAQUINAS,1.0000,659.0900000
28239515,SUPRIMENTOS MAQUINAS,1.0000,267.4000000
30589287,PEÇAS MAQUINAS,1.0000,1203.9200000
26722986,IMOBILIZADOS MAQUINAS,1.0000,1578.8400000
27720049,SUPRIMENTOS MAQUINAS,1.0000,222.8200000
34047284,SUPRIMENTOS MAQUINAS,1.0000,223.4900000
32670946,SUPRIMENTOS MAQUINAS,1.0000,236.6400000
28832039,IMOBILIZADOS MAQUINAS,1.0000,4641.1100000
27642098,SUPRIMENTOS MAQUINAS,1.0000,320.9900000
29435038,SUPRIMENTOS MAQUINAS,1.0000,222.7600000
34813387,SUPRIMENTOS MAQUINAS,1.0000,274.1100000
26846429,SUPRIMENTOS MAQUINAS,2.0000,222.8100000
33319093,SUPRIMENTOS MAQUINAS,1.0000,237.5500000
32420365,SUPRIMENTOS MAQUINAS,1.0000,236.4600000
32669882,SUPRIMENTOS MAQUINAS,2.0000,236.4900000
33008989,SUPRIMENTOS MAQUINAS,1.0000,97.5500000
33205481,SUPRIMENTOS MAQUINAS,1.0000,177.1200000
28590463,SUPRIMENTOS MAQUINAS,1.0000,97.5700000
32511585,SUPRIMENTOS MAQUINAS,2.0000,86.0600000
28490479,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
31092550,SUPRIMENTOS MAQUINAS,1.0000,97.2900000
32923515,SUPRIMENTOS MAQUINAS,2.0000,97.5300000
26425948,SUPRIMENTOS MAQUINAS,1.0000,51.4000000
30954048,SUPRIMENTOS MAQUINAS,1.0000,144.7800000
29686885,SUPRIMENTOS MAQUINAS,1.0000,132.9900000
26846259,SUPRIMENTOS MAQUINAS,1.0000,209.2500000
35361961,SUPRIMENTOS MAQUINAS,1.0000,109.3100000
31092575,SUPRIMENTOS MAQUINAS,1.0000,86.1100000
34818213,SUPRIMENTOS MAQUINAS,1.0000,86.1000000
30145790,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
31227655,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
34915867,SUPRIMENTOS MAQUINAS,1.0000,236.2100000
28628297,SUPRIMENTOS MAQUINAS,4.0000,132.9600000
31603051,SUPRIMENTOS MAQUINAS,1.0000,86.1000000
30270269,PEÇAS MAQUINAS,1.0000,503.2100000
28727609,SUPRIMENTOS MAQUINAS,1.0000,144.6500000
27125810,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
28273458,SUPRIMENTOS MAQUINAS,2.0000,86.1900000
28115007,SUPRIMENTOS MAQUINAS,1.0000,86.3700000
28630369,SUPRIMENTOS MAQUINAS,1.0000,125.5900000
35134459,SUPRIMENTOS MAQUINAS,2.0000,193.3400000
32924194,PEÇAS MAQUINAS,1.0000,396.3500000
28533240,IMOBILIZADOS MAQUINAS,1.0000,526.8100000
26946513,SUPRIMENTOS MAQUINAS,2.0000,145.2500000
34295162,SUPRIMENTOS MAQUINAS,1.0000,240.1400000
33876958,SUPRIMENTOS MAQUINAS,1.0000,133.5000000
35139106,SUPRIMENTOS MAQUINAS,1.0000,132.9800000
27016259,SUPRIMENTOS MAQUINAS,1.0000,91.7400000
26885478,SUPRIMENTOS MAQUINAS,1.0000,51.2100000
31898714,SUPRIMENTOS MAQUINAS,2.0000,145.3300000
30052114,SUPRIMENTOS MAQUINAS,1.0000,86.0100000
33386866,SUPRIMENTOS MAQUINAS,1.0000,86.0700000
31228060,SUPRIMENTOS MAQUINAS,1.0000,86.1000000
33391580,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
32152627,PEÇAS MAQUINAS,1.0000,397.8800000
28630611,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
32512816,SUPRIMENTOS MAQUINAS,3.0000,86.0600000
34893128,SUPRIMENTOS MAQUINAS,1.0000,174.3100000
30144336,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
28977415,SUPRIMENTOS MAQUINAS,1.0000,200.7300000
32937344,SUPRIMENTOS MAQUINAS,1.0000,97.1600000
31900522,SUPRIMENTOS MAQUINAS,6.0000,97.3700000
32924636,SUPRIMENTOS MAQUINAS,1.0000,132.7500000
29072817,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
31638442,SUPRIMENTOS MAQUINAS,1.0000,97.1500000
29072177,SUPRIMENTOS MAQUINAS,1.0000,201.4200000
28762117,SUPRIMENTOS MAQUINAS,1.0000,133.4900000
